awb,date,mode,client,origin,destination,consignor,consignee,box,actual_wt,charge_wt,type_of_delivery,insured,remarks,clerk_name,status,frieght_charge,awb_charge,pickup_charge,delivery_charge,packaging_charge,handling_charge
203992,05-01-2026,road,cj darcl logistics limited,delhi,pantnagar,cj darcl logistics limited,cj darcl logistics limited,6,0,0,auto parts ,owner,,akash,1,0,0,0,0,0,0
203989,02-01-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,40,0,40,auto parts,owner,,dharmendra puri,1,0,0,0,0,0,0
203991,03-01-2026,train,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),2,50,100,auto parts,owner,material delivered,dharmendra puri,1,0,0,0,0,0,0
204018,13-01-2026,train,panorama automotive ind. pvt. ltd.,pune,pantnagar,rk industries ,panorama automotive ind. pvt. ltd.,4,0,120,auto parts ,owner,vs engeneering/ rk industries ,dharmendra puri,1,0,0,0,0,0,0
204002,07-01-2026,train,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),16,0,335,auto parts ,owner,,admin,1,0,0,0,0,0,0
204026,14-01-2026,air,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),5,0,105,auto parts,client,,admin,1,0,0,0,0,0,0
204025,14-01-2026,train,dali samir engg.pvt ltd-pune,pune,pantnagar,sansa auto engineering company - pune,dali samir engg.pvt ltd-pune,6,0,150,auto parts,owner,,akash,1,0,0,0,0,0,0
203993,05-01-2026,air,dali samir engg.pvt ltd-pune,pune,pantnagar,premier seals pvt ltd,dali & samir engg pvt ltd- ptn,1,0,50,auto parts,owner,,akash,1,0,0,0,0,0,0
203994,05-01-2026,air,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,24,0,960,auto parts,owner,,admin,1,0,0,0,0,0,0
203995,05-01-2026,road,cj darcl logistics limited,pantnagar,delhi,cj darcl logistics limited,cj darcl logistics limited,40,0,0,auto parts,owner,,akash,1,0,0,0,0,0,0
203996,06-01-2026,train,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),5,0,120,auto parts,owner,,admin,1,0,0,0,0,0,0
203997,06-01-2026,air,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),1,0,50,auto parts,owner,,akash,1,0,0,0,0,0,0
203998,06-01-2026,air,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,24,0,960,auto parts,owner,,admin,1,0,0,0,0,0,0
203999,07-01-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,24,0,24,auto parts,owner,,akash,1,0,0,0,0,0,0
204000,07-01-2026,air,u. s. auto controls pvt ltd,pune,pantnagar,u. s. auto controls pvt ltd,belrise industries ltd unit -ix,2,0,60,auto parts,owner,,admin,1,0,0,0,0,0,0
204001,07-01-2026,air,starways precisions pvt. ltd.,pune,sitarganj,starways precisions pvt. ltd.,starways industries (si),1,0,50,auto parts,owner,,akash,1,0,0,0,0,0,0
204003,08-01-2026,air,dali samir engg.pvt ltd-pune,pune,pantnagar,premier seals pvt ltd,dali & samir engg pvt ltd- ptn,1,0,50,auto parts,owner,,akash,1,0,0,0,0,0,0
204004,08-01-2026,train,panorama automotive ind. pvt. ltd.,pune,pantnagar,polestar auto,panorama automotive ind. pvt. ltd.,3,0,100,auto parts,owner,,akash,1,0,0,0,0,0,0
204005,08-01-2026,air,u. s. auto controls pvt ltd,pune,pantnagar,u. s. auto controls pvt ltd,belrise industries ltd unit -ix,2,0,60,auto parts,owner,,admin,1,0,0,0,0,0,0
204006,08-01-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,24,0,24,auto parts,owner,,admin,1,0,0,0,0,0,0
204007,08-01-2026,train,starways precisions pvt. ltd.,pune,sitarganj,starways precisions pvt. ltd.,starways industries (si),10,0,100,auto parts,owner,,akash,1,0,0,0,0,0,0
204008,08-01-2026,train,starways precisions pvt. ltd.,pune,sitarganj,starways precisions pvt. ltd.,starways industries (si),55,0,1080,auto parts,owner,,admin,1,0,0,0,0,0,0
204009,09-01-2026,train,starways precisions pvt. ltd.,pune,sitarganj,starways precisions pvt. ltd.,starways industries (si),2,0,100,auto parts,owner,,admin,1,0,0,0,0,0,0
204010,10-01-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,25,0,25,auto parts,owner,,admin,1,0,0,0,0,0,0
204011,10-01-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,25,0,25,auto parts,owner,,admin,1,0,0,0,0,0,0
204012,10-01-2026,air,u. s. auto controls pvt ltd,pune,pantnagar,u. s. auto controls pvt ltd,belrise industries ltd unit -ix,2,0,50,auto parts,owner,,admin,1,0,0,0,0,0,0
204013,12-01-2026,road,sky 4 pune,delhi-station,pantnagar,sky 4 pune,sky 4 pantnagar,16,0,0,auto parts,owner,,admin,1,0,0,0,0,0,0
204014,12-01-2026,train,asha industries,aurangabad,pantnagar,asha industries,belrise industries ltd unit -ix,3,0,100,auto parts,owner,,akash,1,0,0,0,0,0,0
204015,13-01-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,26,0,26,auto parts,owner,,admin,1,0,0,0,0,0,0
204016,13-01-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,26,0,26,auto parts,owner,,admin,1,0,0,0,0,0,0
204017,13-01-2026,air,dali samir engg.pvt ltd-pune,pune,pantnagar,premier seals pvt ltd,dali & samir engg pvt ltd- ptn,2,0,50,auto parts,owner,,dharmendra puri,1,0,0,0,0,0,0
204019,13-01-2026,air,u. s. auto controls pvt ltd,pune,pantnagar,u. s. auto controls pvt ltd,belrise industries ltd unit -ix,2,0,65,auto parts,owner,,admin,1,0,0,0,0,0,0
204020,14-01-2026,train,starways industries (si),sitarganj,aurangabad,starways industries (si),starways engineers pvt. ltd.,1,0,100,auto parts,owner,,admin,1,0,0,0,0,0,0
204021,13-01-2026,air,venkatesh automobile pvt ltd,chandigarh,pune,forge auto international ltd,venkatesh automobile pvt ltd,6,0,120,auto parts,owner,,admin,1,0,0,0,0,0,0
204022,14-01-2026,train,panorama automotive ind. pvt. ltd.,pune,pantnagar,polestar auto,panorama automotive ind. pvt. ltd.,3,0,100,auto parts,owner,,akash,1,0,0,0,0,0,0
204023,14-01-2026,air,himalayan auto era pvt ltd,pune,pantnagar,venkatesh automobile pvt ltd,himalayan auto era pvt ltd,4,0,150,auto parts,owner,,akash,1,0,0,0,0,0,0
204024,14-01-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,26,0,26,auto parts,owner,,admin,1,0,0,0,0,0,0
204029,16-01-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,26,0,26,auto parts,owner,,admin,1,0,0,0,0,0,0
204027,15-01-2026,train,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),15,0,100,auto parts,owner,,admin,1,0,0,0,0,0,0
204028,15-01-2026,air,u. s. auto controls pvt ltd ,pune,pantnagar,u. s. auto controls pvt ltd ,belrise industries ltd unit -ix,3,0,75,autoparts,owner,,admin,1,0,0,0,0,0,0
204030,16-01-2026,train,himalayan auto era pvt ltd,pune,pantnagar,venkatesh automobile pvt ltd,himalayan auto era pvt ltd,15,0,450,auto parts,owner,,akash,1,0,0,0,0,0,0
204031,16-01-2026,air,minda westport technologies ltd,manesar,ranjangaon,minda westport technologies ltd,fiat india automobiles private ltd.,30,208,208,auto parts,owner,aproved by surendra jee,akash,0,12480,100,0,1500,0,0
204032,16-01-2026,train,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),8,0,210,auto parts,owner,,admin,1,0,0,0,0,0,0
204033,17-01-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,26,0,26,auto parts,owner,,admin,1,0,0,0,0,0,0
204034,17-01-2026,road,cj darcl logistics limited,delhi,pantnagar,cj darcl logistics limited,cj darcl logistics limited,3,0,0,auto part,owner,,akash,1,0,0,0,0,0,0
204035,17-01-2026,air,u. s. auto controls pvt ltd ,pantnagar,pune,harihareshwar auot tech private limited,u. s. auto controls pvt ltd ,01 bag,0,50,normal,owner,,admin,1,0,0,0,0,0,0
204036,18-01-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,26-box,0,26,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204037,18-01-2026,air,u. s. auto controls pvt ltd ,pune,pantnagar,u. s. auto controls pvt ltd ,harihareshwar auot tech private limited,2-bag,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204038,19-01-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,27-box,0,27,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204039,19-01-2026,train,"belrise industries ltd,unit-12",pune,pantnagar,planetto tooltech pvt ltd,"belrise industries ltd,unit-12",1-box,0,100,auto parts,owner,na,admin,1,0,0,0,0,0,0
204040,19-01-2026,train,panorama automotive ind. pvt. ltd.,pune,pantnagar,shree kapoor industries/v. s engineering ,panorama automotive ind. pvt. ltd.,4-bag,0,120,auto parts,owner,na,sanjit,1,0,0,0,0,0,0
204041,20-01-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,27-box ,0,27,0,owner,na,admin,1,0,0,0,0,0,0
204042,20-01-2026,air,advik hi tech pvt. ltd. (plant-15),rudrapur,pune,aanchal industries ,advik hi tech pvt. ltd. (plant-15),1,0,0,auto parts,owner,to pay,admin,0,2500,0,0,0,0,0
204043,20-01-2026,air,panorama automotive ind. pvt. ltd.,pune,pantnagar,panorama automotive ind. pvt. ltd.,tata motors - ptn,1-bag,0,100,0,owner,na,sanjit,1,0,0,0,0,0,0
204044,20-01-2026,air,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),4-bag,0,60,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204045,21-01-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,28-box,0,28,0,owner,na,admin,1,0,0,0,0,0,0
204046,21-01-2026,air,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),2,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204047,21-01-2026,air,u. s. auto controls pvt ltd ,pune,pantnagar,u. s. auto controls pvt ltd ,harihareshwar auot tech private limited,3-bag,0,75,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204048,21-01-2026,air,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),1-bag,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204049,22-01-2026,road,himalayan auto era pvt ltd,pune,pantnagar,venkatesh automobile pvt ltd,himalayan auto era pvt ltd,24,0,580,auto parts,owner,road-express ,admin,1,0,0,0,0,0,0
204050,22-01-2026,road,himalayan auto era pvt ltd,pune,pantnagar,fractmet engineering llp,himalayan auto era pvt ltd,12-bag,0,250,auto parts ,owner,road-express ,sanjit,1,0,0,0,0,0,0
204051,22-01-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,28-box,0,28,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204052,22-01-2026,air,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),2-bag ,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204053,23-01-2026,air,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),2-bag,0,50,0,owner,auto parts ,admin,1,0,0,0,0,0,0
204054,23-01-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,28-box,0,28,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204232,05-03-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,20-box ,0,20,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204056,23-01-2026,air,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),3-bag,0,70,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204057,20-01-2026,train,asha industries,aurangabad,pantnagar,asha industries,belrise industries ltd unit -ix,3-bag,0,100,auto parts ,owner,na,dharmendra puri,1,0,0,0,0,0,0
204058,24-01-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,29-box,0,29,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204059,25-01-2026,air,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),1-bag,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204060,25-01-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,30-box,0,30,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204061,25-01-2026,air,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),2-bag ,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204062,25-01-2026,train,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),11-bag,0,495,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204063,27-01-2026,train,"belrise industries ltd,unit-7e",pune,pantnagar,kapse industries,"belrise industries ltd,unit-7e",10-bag,0,340,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204064,27-01-2026,air,dali samir engg.pvt ltd-pune,pune,pantnagar,sansa auto engineering company - pune,dali samir engg pvt ltd- ptn,7-box,0,140,auto parts ,owner,na,sanjit,1,0,0,0,0,0,0
204065,26-01-2026,road,dali samir engg.pvt ltd-pune,faridabad,pantnagar,vijay machine tools,dali samir engg pvt ltd- ptn,18 loose,0,0,auto part,owner,fbd. to pnt. spl delivery,sunil,1,0,0,0,0,0,0
204066,27-01-2026,train,dali samir engg.pvt ltd-pune,pune,pantnagar,sansa auto engineering company - pune,dali samir engg pvt ltd- ptn,8-box,0,200,auto parts ,owner,na,sanjit,1,0,0,0,0,0,0
204067,27-01-2026,air,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),1-bag,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204068,28-01-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,30,0,30,auto part,owner,,sunil,1,0,0,0,0,0,0
204069,28-01-2026,air,dali samir engg.pvt ltd-pune,pune,pantnagar,sansa auto engineering company - pune,dali samir engg pvt ltd- ptn,8-box,0,160,auto parts ,owner,na,sanjit,1,0,0,0,0,0,0
204070,28-01-2026,train,dali samir engg.pvt ltd-pune,pune,pantnagar,sansa auto engineering company - pune,dali samir engg pvt ltd- ptn,6-box,0,150,auto parts ,owner,na,sanjit,1,0,0,0,0,0,0
204071,28-01-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,30-box ,0,30,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204072,28-01-2026,train,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),9-bag,0,180,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204073,28-01-2026,air,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),4-bag,0,90,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204074,29-01-2026,air,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),1-bag,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204075,29-01-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,30-box ,0,30,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204076,29-01-2026,air,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),1-bag,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204077,30-01-2026,road,shreya industries - pnq,pune,noida,shreya industries - pnq,mantitou equipment india pvt. ltd.,1,0,200,auto part,owner,,admin,1,0,0,0,0,0,0
204078,30-01-2026,air,minda westport technologies ltd,manesar,pune,minda westport technologies ltd,tata motors limited ,71,405,405,auto parts,owner,,admin,0,0,0,0,0,0,0
204079,30-01-2026,train,panorama automotive ind. pvt. ltd.,pune,pantnagar,shree kapoor industries/v. s engineering ,panorama automotive ind. pvt. ltd.,4,0,120,auto parts,owner,,admin,1,0,0,0,0,0,0
204080,31-01-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,30-box ,0,30,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204081,31-01-2026,air,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),1-bag,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204082,31-01-2026,train,"belrise industries ltd,unit-7e",pune,pantnagar,kapse industries,"belrise industries ltd,unit-7e",11-bag,0,374,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204083,31-01-2026,train,dali samir engg.pvt ltd-pune,pune,pantnagar,sansa auto engineering company - pune,dali samir engg pvt ltd- ptn,6-box,0,150,auto parts ,owner,na,sanjit,1,0,0,0,0,0,0
204084,31-01-2026,air,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),1-bag,0,50,auto parts ,owner,na,admin,0,0,0,0,0,0,0
204085,31-01-2026,train,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),2-bag,0,100,auto parts ,owner,na,admin,1,0,0,0,0,0,0
203839,15-11-2025,train,panorama automotive ind. pvt. ltd.,pune,pantnagar,shree kapur industries ,panorama automotive ind. pvt. ltd.,3,0,100,auto parts ,owner,,admin,1,0,0,0,0,0,0
203924,04-12-2025,train,panorama automotive ind. pvt. ltd.,pune,pantnagar,abhay enterprises,panorama automotive ind. pvt. ltd.,3,0,100,auto parts ,owner,,admin,1,0,0,0,0,0,0
203949,13-12-2025,train,panorama automotive ind. pvt. ltd.,pune,pantnagar,rk industries ,panorama automotive ind. pvt. ltd.,3,0,100,auto parts ,owner,,operation,1,0,0,0,0,0,0
203958,15-12-2025,train,panorama automotive ind. pvt. ltd.,pune,pantnagar,rk industries ,panorama automotive ind. pvt. ltd.,3,0,100,,,,operation,1,0,0,0,0,0,0
203960,17-12-2025,train,panorama automotive ind. pvt. ltd.,pune,pantnagar,-- please select the consignor--,-- please select the consignee--,3,0,100,,,,admin,1,0,0,0,0,0,0
204086,02-02-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,36-box,0,36,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204087,02-02-2026,train,dali samir engg.pvt ltd-pune,pune,pantnagar,sansa auto engineering company - pune,dali samir engg pvt ltd- ptn,20-box,0,500,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204088,02-02-2026,road,cj darcl logistics limited,delhi,pantnagar,cj darcl logistics limited,cj darcl logistics limited,2,0,0,auto part,client,,sunil,1,0,0,0,0,0,0
204089,02-02-2026,air,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),1-bag,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204090,02-02-2026,train,"belrise industries ltd,unit-7e",pune,pantnagar,richcam auto engineering(i) pvt ltd,"belrise industries ltd,unit-7e",25-bag,0,625,auto parts ,owner,na,admin,1,0,0,0,0,0,0
203975,24-12-2025,train,belrise industries ltd unit-14,pune,pantnagar,vr coatings pvt.ltd.,belrise industries ltd unit-14,2,0,705,,,,admin,1,0,0,0,0,0,0
203941,11-12-2025,air,belrise industries ltd unit-14,pantnagar,pune,metalfabtech llp,belrise industries ltd ,2,0,50,auto parts,client,special pickup,admin,1,0,0,0,0,0,0
204092,03-02-2026,train,panorama automotive ind. pvt. ltd.,pune,pantnagar,pole star auto,panorama automotive ind. pvt. ltd.,3-bag,0,80,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204093,03-02-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,36-box ,0,36,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204094,03-02-2026,air,minda westport technologies ltd,manesar,ahmedabad,minda westport technologies ltd,tata motors limited ,26,83,100,auto parts,owner,,admin,0,0,0,0,0,0,0
204095,03-02-2026,air,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),1-bag,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204096,04-02-2026,air,u. s. auto controls pvt ltd ,pune,hosur,u. s. auto controls pvt ltd ,sm exhaust technology private limited.,4-bag,0,80,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204100,04-02-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,36-box ,0,36,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204101,04-02-2026,road,himalayan auto era pvt ltd,gurugram,pantnagar,yaskawa india pvt. ltd.,himalayan auto era pvt ltd,2,0,0,auto part,owner,,admin,1,0,0,0,0,0,0
204099,04-02-2026,train,panorama automotive ind. pvt. ltd.,pune,pantnagar,shree kapur industries ,panorama automotive ind. pvt. ltd.,2-bag,0,80,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204102,03-02-2026,road,"belrise industries ltd,unit-12",delhi,pantnagar,wavelinx technologies  pvt. ltd.,"belrise industries ltd,unit-12",4,0,0,auto part,owner,,sunil,1,0,0,0,0,0,0
204103,04-02-2026,air,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),3-bag,0,80,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204104,04-02-2026,train,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),9-bag,0,225,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204105,05-02-2026,air,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),1-bag,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204106,05-02-2026,air,u. s. auto controls pvt ltd ,pune,pantnagar,u. s. auto controls pvt ltd ,belrise industries ltd unit -ix,3-bag,0,75,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204107,05-02-2026,air,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),1-bag ,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204108,06-02-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,36,0,36,auto part,owner,,admin,1,0,0,0,0,0,0
204109,06-02-2026,train,dali samir engg.pvt ltd-pune,pune,pantnagar,sansa auto engineering company - pune,dali samir engg pvt ltd- ptn,7-box ,0,175,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204110,07-02-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,36-box,0,36,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204111,07-02-2026,air,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),1-bag,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204112,07-02-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,36-box,0,36,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204113,07-02-2026,air,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),4-bag,0,75,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204114,07-02-2026,train,dali samir engg.pvt ltd-pune,pune,pantnagar,sansa auto engineering company - pune,dali samir engg pvt ltd- ptn,6-box ,0,150,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204115,08-02-2026,air,u. s. auto controls pvt ltd ,pune,pantnagar,u. s. auto controls pvt ltd ,belrise industries ltd unit -ix,3-bag,0,75,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204116,07-02-2026,air,himalayan auto era pvt ltd,pantnagar,pune,himalayan auto era pvt ltd,mr dilip,2,0,120,documents ,owner,,admin,1,0,0,0,0,0,0
204117,08-02-2026,road,cj darcl logistics limited,delhi,pantnagar,cj darcl logistics limited,cj darcl logistics limited,2,0,0,auto part,owner,,sunil,1,0,0,0,0,0,0
204118,09-02-2026,road,cj darcl logistics limited,delhi,pantnagar,cj darcl logistics limited,cj darcl logistics limited,3,0,0,auto part,owner,,sunil,1,0,0,0,0,0,0
204119,09-02-2026,air,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),2-bag,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204120,09-02-2026,train,dali samir engg.pvt ltd-pune,pune,pantnagar,sansa auto engineering company - pune,dali samir engg pvt ltd- ptn,4-box,0,100,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204121,09-02-2026,train,belrise industries ltd unit -ix,pune,pantnagar,badve autocomps pvt ltd-ii,belrise industries ltd unit -ix,20-bag,0,280,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204122,10-02-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,36-box,0,36,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204123,10-02-2026,air,starways industries- chakan,pune,sitarganj,starways industries- chakan,starways industries (si),1-bag,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204124,10-02-2026,air,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),1-bag,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204125,10-02-2026,air,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,advik hi-tech pvt ltd,2-bag,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204126,10-02-2026,train,dali samir engg.pvt ltd-pune,pune,pantnagar,sansa auto engineering company - pune,dali samir engg pvt ltd- ptn,3-box,0,100,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204127,10-02-2026,air,u. s. auto controls pvt ltd ,pune,pantnagar,u. s. auto controls pvt ltd ,harihareshwar auot tech private limited,4-bag,0,100,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204128,11-02-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,36-box ,0,36,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204129,10-02-2026,air,minda westport technologies ltd,manesar,ahmedabad,minda westport technologies ltd,tata motors limited ,25,175,175,autoparts ,owner,,admin,0,0,0,0,0,0,0
204130,11-02-2026,train,dali samir engg.pvt ltd-pune,pune,pantnagar,sansa auto engineering company - pune,dali samir engg pvt ltd- ptn,6-box ,0,150,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204131,11-02-2026,air,u. s. auto controls pvt ltd ,pune,hosur,u. s. auto controls pvt ltd ,sm exhaust technology private limited.,1-bag,0,50,auto parts ,owner,na ,admin,1,0,0,0,0,0,0
204132,11-02-2026,train,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),2-bag,0,130,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204133,12-02-2026,road,shreya industries - pnq,pune,pantnagar,shreya industries - pnq,shreya industries- pnt,36-box ,0,36,auto parts ,owner,na,admin,1,0,0,0,0,0,0
204134,12-02-2026,air,starways precisions pvt. ltd. ,pune,sitarganj,starways precisions pvt. ltd. ,starways industries (si),2-bag,0,50,auto parts ,owner,na,admin,1,0,0,0,0,0,0
